node,in_degree,out_degree,degree_ratio,degree_balance,in_amount_sum,out_amount_sum,flow_passthrough,pagerank,clustering_coefficient,cycle_participation,reciprocity,fan_in_concentration,txn_velocity,burst_ratio,amount_cv,counterparty_amount_cv,repeat_ratio,community_internal_ratio,louvain_community,split,ring_id,ring_type,rings_attributed,ring_types_attributed,is_mule
UPI_01635,2,7,3.5,0.2857142857142857,198416.04,65518.02,0.33020523587495976,0.3291413305942163,0.02857142857142857,0.0,0.125,0.7199957878086484,0.0236705454581319,0.03125,2.3549532034722302,1.9324858805312495,4.000352654545356,0.1407942238267148,2,train,-1,organic,,,0
UPI_01636,1,4,4.0,0.25,288025.39,93280.78,0.32386305555555556,0.2447661289205732,0.0,0.0,0.0,1.0,0.012208672546246331,0.11764705882352941,1.5524064317196962,1.4768765343845465,3.4002997563635526,0.11512415349887133,11,train,-1,organic,,,0
UPI_01637,3,6,2.0,0.5,112013.62,30711.21,0.2741738557860786,0.27589854237155226,0.013888888888888888,0.0,0.0,0.9647022861484381,0.019691193282105376,0.038461538461538464,2.6353966133659292,2.2020468680693686,2.8891435838383126,0.13686313686313686,22,train,-1,organic,,,0
UPI_01638,5,3,0.6,0.6,3683846.46,3175996.26,0.8621413229026413,6.7139876732238,0.017857142857142856,1.0,0.0,0.36111702300118875,0.028230141780164766,0.02702702702702703,0.5478542636818621,0.6586184662946979,4.625407756818068,0.3680672268907563,31,train,20,stealth_cycle,20,stealth_cycle,1
UPI_01639,2,3,1.5,0.6666666666666666,264725.59,204256.65,0.7715787833310824,1.392257004274447,0.0,1.0,0.0,0.6205524927832333,0.026462810314694864,0.02702702702702703,1.0919400277454878,1.1370982835501977,7.400652410908909,0.12611377655928718,32,train,-1,organic,,,0
UPI_01640,20,38,1.9,0.5263157894736842,769461.81,260502.1,0.3385510502694601,0.9924187938172463,0.09520921770770163,0.6,0.07407407407407407,0.26598312497723364,0.05784078696387792,0.024390243902439025,3.341869775410142,2.590462127445213,1.5186523966329593,0.145478374836173,30,train,-1,organic,,,0
UPI_01641,2,6,3.0,0.3333333333333333,215088.55,58601.37,0.27245227928318455,1.1741113212151881,0.05555555555555555,0.3333333333333333,0.14285714285714285,0.6796895071127194,0.018547075672274822,0.04,2.0479056542167844,1.8885357702902996,3.571743441558354,0.11512415349887133,11,train,-1,organic,,,0
UPI_01642,1,3,3.0,0.3333333333333333,154013.58,19923.61,0.12936266233766233,0.2435397953398505,0.0,0.0,0.0,1.0,0.013419780213821831,0.18181818181818182,1.826587333981749,1.5498866671360612,2.7502424499999325,0.12661498708010335,14,train,-1,organic,,,0
UPI_01643,3,7,2.3333333333333335,0.42857142857142855,98531.57,81383.27,0.825961441646854,0.4053594025707181,0.011627906976744186,0.0,0.25,0.5299236262438056,0.024696381509701562,0.02857142857142857,1.4282934115648813,1.2107086145590662,4.375385715908983,0.145478374836173,30,train,-1,organic,,,0
UPI_01644,2,6,3.0,0.3333333333333333,63028.98,82414.21,0.7647829175552449,0.27507015816183916,0.037037037037037035,0.0,0.14285714285714285,0.801955525831795,0.013088171073516598,0.058823529411764705,1.1198087836756858,1.2042583566658787,2.42878554025968,0.1,3,train,-1,organic,,,0
UPI_01645,2,5,2.5,0.4,266171.59,93772.37,0.35230042758519475,0.35375287572507497,0.0,0.0,0.16666666666666666,0.8474156303881342,0.018252181664757686,0.08695652173913043,2.1179512725957834,1.7301318209762437,3.8336712939393,0.11228070175438597,10,train,-1,organic,,,0
UPI_01646,2,5,2.5,0.4,103403.92,78069.38,0.7549944484635591,0.32177827277657306,0.0,0.0,0.16666666666666666,0.8347855635165478,0.016650478701262662,0.045454545454545456,1.5540331322261274,1.3171578061967186,3.6669899333332427,0.11764705882352941,18,train,-1,organic,,,0
UPI_01647,3,7,2.3333333333333335,0.42857142857142855,112712.98,187383.7,0.6015089729161744,0.321447203272137,0.0,0.0,0.1111111111111111,0.9033634188930919,0.021752178238959762,0.03333333333333333,1.688164270124831,1.3656254884629442,3.3336272121211303,0.12321792260692464,7,train,-1,organic,,,0
UPI_01648,1,5,5.0,0.2,37003.26,21083.74,0.5697805405405406,0.24318110251457678,0.0,0.0,0.0,1.0,0.011055404723779945,0.08333333333333333,1.292332415305645,1.384408299508754,2.000176327272678,0.12395709177592372,21,train,-1,organic,,,0
UPI_01649,1,7,7.0,0.14285714285714285,50004.41,105744.57,0.47287919591621524,0.24302917371621402,0.0,0.0,0.0,1.0,0.025320219699795192,0.027777777777777776,1.4896124264404649,1.327272035859531,4.500396736363525,0.11764705882352941,18,train,-1,organic,,,0
UPI_01650,1,6,6.0,0.16666666666666666,62005.47,42540.14,0.6860708064516129,0.2429492733378004,0.0,0.0,0.0,1.0,0.017933870800755994,0.043478260869565216,1.8752230769647027,1.6870671754282254,3.286003966233685,0.13169845594913715,24,train,-1,organic,,,0
UPI_01651,6,11,1.8333333333333333,0.5454545454545454,209265.96,123945.62,0.5922875259065209,0.494660806516317,0.011450381679389313,0.4166666666666667,0.4166666666666667,0.5204332886188333,0.04365569098450342,0.03278688524590164,2.3615364264372705,2.1174350284881283,5.083781498484723,0.11402027027027027,0,train,-1,organic,,,0
UPI_01652,4,5,1.25,0.8,155670.83,60224.04,0.3868678404732043,0.3910969914541411,0.02857142857142857,0.0,0.125,0.8141236808333762,0.016096202488524003,0.047619047619047616,1.9292790835582836,1.8739017071919044,2.62523142954539,0.11778115501519756,19,train,-1,organic,,,0
UPI_01653,5,15,3.0,0.3333333333333333,544696.93,271418.43,0.49829256061487387,0.35103207175799367,0.06613756613756613,0.0,0.05263157894736842,0.3637731129423546,0.028706731828289884,0.025,2.104633181295962,1.838591287981069,2.1054487655501872,0.11764705882352941,18,train,-1,organic,,,0
UPI_01654,2,8,4.0,0.25,221513.4,148425.98,0.6700542096266593,0.353740405156991,0.011363636363636364,0.0,0.1111111111111111,0.6480010718721175,0.026363738630383434,0.027777777777777776,1.871740387391022,1.6505784314707108,4.000352654545356,0.110055423594616,17,train,-1,organic,,,0
UPI_01655,15,25,1.6666666666666667,0.6,426233.66,652673.59,0.6530579350599791,0.661761474574531,0.10810810810810811,0.5555555555555556,0.08108108108108109,0.3715641237533948,0.04584839544766672,0.031746031746031744,3.011419214474176,2.272164495752908,1.702852819164577,0.145478374836173,30,train,-1,organic,,,0
UPI_01656,4,7,1.75,0.5714285714285714,268157.33,112849.55,0.42083335369009395,0.4277953808706053,0.009615384615384616,0.25,0.375,0.8004352760845609,0.025219049283049626,0.058823529411764705,2.455226347965492,1.9113480979645527,4.250374695454441,0.12661498708010335,14,train,-1,organic,,,0
UPI_01657,1,6,6.0,0.16666666666666666,105009.26,245025.68,0.42856429166404086,0.2431947146323492,0.023809523809523808,0.0,0.0,1.0,0.012962292648325586,0.058823529411764705,1.3370002620338592,1.2991363851454578,2.42878554025968,0.1,3,train,-1,organic,,,0
UPI_01658,0,76,76.0,0.0,0.0,12788906.92,0.0,0.24082620613995356,0.0,0.0,0.0,1.0,0.10944929937737471,0.03870967741935484,0.42972905106871473,0.42972978426017555,2.0396534916267437,0.12321792260692464,7,train,-1,organic,,,0
UPI_01659,15,0,0.0,0.0,698611.59,0.0,0.0,1.4388952357082594,0.004761904761904762,0.0,0.0,0.09231065109915787,0.027255616440157483,0.05263157894736842,0.521728283756153,0.5413996908011356,2.5335566812120587,0.11376146788990826,15,train,-1,organic,,,0
UPI_01660,35,6,0.17142857142857143,0.17142857142857143,478603.03,2701513.44,0.17716107712961016,3.553049596475878,0.006097560975609756,0.358974358974359,0.0,0.05803925430032812,0.15217995436167006,0.013888888888888888,2.7286133128301993,2.713195622913113,5.268757154767054,0.13090257023311416,5,train,-1,organic,,,0
UPI_01661,4,3,0.75,0.75,347921.39,24917.65,0.07161861057978207,0.28082625889307145,0.047619047619047616,0.0,0.0,0.4974552935442367,0.015298454431145385,0.1111111111111111,1.8386489644141815,1.2370957585099769,2.571655277922015,0.145478374836173,30,train,-1,organic,,,0
UPI_01662,3,8,2.6666666666666665,0.375,300751.66,104557.2,0.34765293158886107,0.3651838167125251,0.018867924528301886,0.0,0.2222222222222222,0.8693733265555689,0.032077222944124746,0.047619047619047616,3.103631044418014,2.1552370839084856,4.667078096969583,0.145478374836173,30,train,-1,organic,,,0
UPI_01663,3,6,2.0,0.5,145870.37,92452.05,0.6337959560669861,0.28709376672207443,0.0,0.0,0.125,0.8003000548273359,0.014155525579919444,0.1,1.566128524153588,1.2771840058212,2.5002204090908475,0.1281767955801105,9,train,-1,organic,,,0
UPI_01664,16,18,1.125,0.8888888888888888,320737.65,599429.26,0.5350717333858414,1.999427421808403,0.07258064516129033,0.0,0.0967741935483871,0.5362180020083963,0.03887605796772207,0.037037037037037035,2.759828731449128,2.683447147853051,1.7420890592374938,0.145478374836173,30,train,-1,organic,,,0
UPI_01665,2,6,3.0,0.3333333333333333,145139.25,88255.63,0.6080755363287991,0.273440565320238,0.0,0.0,0.14285714285714285,0.8821368469650213,0.015017888955962249,0.058823529411764705,1.5542533622676802,1.6237148062901603,2.42878554025968,0.12661498708010335,14,train,-1,organic,,,0
UPI_01666,2,4,2.0,0.5,210601.92,73743.74,0.35015702808412913,0.31503930228028154,0.0,0.0,0.0,0.8876318057314638,0.0118825459840089,0.0625,1.8034949022740376,1.5508037794229144,2.6669017696969037,0.1281767955801105,9,train,-1,organic,,,0
UPI_01667,2,6,3.0,0.3333333333333333,226138.48,244573.11,0.9246252579466375,0.5181333140461,0.0,0.0,0.14285714285714285,0.8600507232354659,0.01970536825319209,0.07407407407407407,1.6988784259977994,1.2851501000157992,3.857482916883022,0.1,3,train,-1,organic,,,0
UPI_01668,17,0,0.0,0.0,853329.34,0.0,0.0,3.1603240922378526,0.0,0.0,0.0,0.07986735785266973,0.03277171767661763,0.045454545454545456,0.5782717020899291,0.5001718251655498,2.5884634823528776,0.12611377655928718,32,train,-1,organic,,,0
UPI_01669,2,7,3.5,0.2857142857142857,111094.52,50540.68,0.4549339949784277,0.2526966292501083,0.0,0.0,0.0,0.5438991509425919,0.021780099643955872,0.03333333333333333,2.0050210512515054,1.3978046896422145,3.3336272121211303,0.12547528517110265,28,train,-1,organic,,,0
UPI_01670,3,11,3.6666666666666665,0.2727272727272727,94948.54,167293.26,0.5675574824285557,0.32855826875887484,0.05,0.5454545454545454,0.07692307692307693,0.5078573393398897,0.029532651935752538,0.05,1.3022525148367257,1.1341307977367483,3.077194349650274,0.12661498708010335,14,train,-1,organic,,,0
UPI_01671,3,6,2.0,0.5,225671.75,71600.57,0.3172775088137984,0.2781265969593202,0.02857142857142857,0.0,0.125,0.9767265743502385,0.019459327003579958,0.037037037037037035,2.6323051146480507,2.208274181986028,3.3752975522726443,0.12395709177592372,21,train,-1,organic,,,0
UPI_01672,1,6,6.0,0.16666666666666666,77006.79,40947.64,0.5317406493506494,0.24312818349492235,0.0,0.0,0.0,1.0,0.014605041030142228,0.058823529411764705,1.7007221709809557,1.5244163151041563,2.42878554025968,0.11626248216833096,29,train,-1,organic,,,0
UPI_01673,4,6,1.5,0.6666666666666666,105726.86,218952.89,0.4828749211119225,0.3667832451889727,0.011363636363636364,0.0,0.1111111111111111,0.5059891587287689,0.01877749386960465,0.041666666666666664,1.2881288114507112,1.28914338409134,2.6669017696969037,0.12395709177592372,21,train,-1,organic,,,0
UPI_01674,2,5,2.5,0.4,209245.85,103053.93,0.49250169910824304,0.316416465283093,0.0,0.0,0.16666666666666666,0.9883361390639738,0.01819811416547361,0.08695652173913043,2.1973399963599447,1.6477373063341234,3.8336712939393,0.12436224489795919,8,train,-1,organic,,,0
UPI_01675,1,90,90.0,0.011111111111111112,5704.59,12665600.7,0.00045040050052097856,0.2561722260990163,0.003907203907203907,0.0,0.0,1.0,0.12566546511812612,0.03932584269662921,0.4685836911435004,0.49236540015256375,1.9562164079919597,0.145478374836173,30,train,-1,organic,,,0
UPI_01676,2,6,3.0,0.3333333333333333,516853.58,400958.88,0.7757687854766651,0.2771187997004086,0.017857142857142856,0.2857142857142857,0.0,0.500050463519555,0.016505022242482355,0.047619047619047616,1.050523740517782,1.0215642316339484,2.62523142954539,0.12167606768734891,26,train,31,stealth_cycle,31,stealth_cycle,1
UPI_01677,2,4,2.0,0.5,120785.25,34282.62,0.28383120291849445,0.29852896411477736,0.0,0.0,0.2,0.8795421027973229,0.012157495285804563,0.0625,1.8408385478382085,1.6423551778685719,3.200282123636285,0.12661498708010335,14,train,-1,organic,,,0
UPI_01678,3,5,1.6666666666666667,0.6,470780.47,190493.03,0.4046324016896243,0.8117393790055972,0.0,0.42857142857142855,0.14285714285714285,0.4601324823685651,0.02301905266207751,0.03125,1.4448450294449853,1.3470468542967073,4.571831605194692,0.11778115501519756,19,train,-1,organic,,,0
UPI_01679,1,6,6.0,0.16666666666666666,138012.17,78296.42,0.5673153623188406,0.2434528213270333,0.0,0.0,0.0,1.0,0.021995003555640703,0.07142857142857142,2.2994048829838483,1.6508237060622462,4.000352654545356,0.1,3,train,-1,organic,,,0
UPI_01680,2,3,1.5,0.6666666666666666,55478.61,70312.96,0.7890239857447563,0.43984431762011783,0.0,0.5,0.0,0.6614882324104294,0.014222837343764524,0.05263157894736842,1.6177055913962142,1.4145184703209193,3.8003350218180882,0.10567514677103718,27,train,-1,organic,,,0
UPI_01681,138,0,0.0,0.0,1996108.75,0.0,0.0,7.759458616161178,0.0006876123981804718,0.0,0.0,0.17063241941247184,0.22973291705718418,0.0121580547112462,3.6696288567536866,3.608781043039931,2.3842681582344603,0.11778115501519756,19,train,-1,organic,,,0
UPI_01682,1,5,5.0,0.2,231020.37,33792.18,0.14627359307359308,0.24348693321257983,0.0,0.0,0.0,1.0,0.01581442731795889,0.047619047619047616,2.651996065949358,2.0559816181918604,3.5003085727271865,0.10630407911001236,13,train,-1,organic,,,0
UPI_01683,3,7,2.3333333333333335,0.42857142857142855,184577.13,66141.97,0.35834325869526185,0.28954978849946583,0.056818181818181816,0.0,0.1111111111111111,0.8173347023516844,0.029136114213567717,0.05128205128205128,2.791170209828933,2.2586641786706165,4.3337153757574685,0.1281767955801105,9,train,-1,organic,,,0
UPI_01684,1,7,7.0,0.14285714285714285,64005.64,199605.97,0.32065996630966026,0.24337124942681343,0.017857142857142856,0.0,0.0,1.0,0.02546864823095591,0.03225806451612903,1.8120714150366433,1.3817727400544528,3.875341634090814,0.12611377655928718,32,train,-1,organic,,,0
UPI_01685,28,3,0.10714285714285714,0.10714285714285714,565128.37,1553665.42,0.3637387821012304,2.9874733600663643,0.005376344086021506,0.18518518518518517,0.0,0.10397085885064758,0.1064752188268112,0.013157894736842105,2.8892375624019078,2.2460136988805326,4.903658092668501,0.12167606768734891,26,train,-1,organic,,,0
UPI_01686,2,5,2.5,0.4,137445.94,224667.19,0.611775752737468,0.27857558091332363,0.025,0.0,0.16666666666666666,0.7571808452914444,0.014439985078682086,0.05263157894736842,1.3477343905859167,1.2303197658756106,3.1669458515150732,0.145478374836173,30,train,-1,organic,,,0
UPI_01687,1,4,4.0,0.25,136011.99,84100.88,0.6183343382352942,0.2419457470393646,0.0,0.0,0.0,1.0,0.008048263566811563,0.09090909090909091,1.8859011631660165,1.5842073612934926,2.200193959999946,0.110055423594616,17,train,-1,organic,,,0
UPI_01688,2,8,4.0,0.25,240990.64,183162.95,0.7600417314397595,0.27176176676676905,0.03409090909090909,0.0,0.1111111111111111,0.9837879461503019,0.021591238275507796,0.06666666666666667,2.081831397999724,1.9109547856077453,3.3336272121211303,0.11778115501519756,19,train,-1,organic,,,0
UPI_01689,2,4,2.0,0.5,289995.19,97926.92,0.3376846395948431,0.3038540418474052,0.0,0.0,0.2,0.9208500784636742,0.014821124466362325,0.1,2.083524935840624,1.6688660885903224,4.000352654545356,0.12642986152919927,6,train,-1,organic,,,0
UPI_01690,3,76,25.333333333333332,0.039473684210526314,213278.87,11616265.57,0.01836036465097941,1.4662235672989188,0.002596559558584875,0.8571428571428571,0.0,0.5333237589587875,0.11223201518230154,0.03773584905660377,0.46667176783564446,0.48982126486502725,2.012835671116176,0.1281767955801105,9,train,20,stealth_cycle,20,stealth_cycle,1
UPI_01691,6,10,1.6666666666666667,0.6,545390.79,358827.54,0.6579273976175459,2.021969022236731,0.012711864406779662,0.6428571428571429,0.14285714285714285,0.26437952145755345,0.046977259596715386,0.03225806451612903,1.5986566098828214,1.3970346432355023,4.428961867532359,0.11626248216833096,29,train,21,layered_fanin,21,layered_fanin,1
UPI_01692,2,5,2.5,0.4,369009.95,79205.97,0.21464454383143552,0.27556978678218585,0.023809523809523808,0.0,0.0,0.8855857506533233,0.02444209579038393,0.030303030303030304,2.390636730298937,1.917360237541277,4.714701342857027,0.11402027027027027,0,train,-1,organic,,,0
UPI_01693,1,5,5.0,0.2,271023.89,107568.09,0.39689523985239855,0.2446823537116759,0.0,0.0,0.0,1.0,0.010980459140055757,0.07142857142857142,1.6739596491062172,1.6847182843765405,2.3335390484847913,0.12167606768734891,26,train,-1,organic,,,0
UPI_01694,4,8,2.0,0.5,272009.01,84352.74,0.31011008216150715,1.5088403143881794,0.0,0.5,0.0,0.27144062317896545,0.0384713344031689,0.05555555555555555,1.1895598812961778,1.1022013349958892,4.500396736363525,0.1407942238267148,2,train,-1,organic,,,0
UPI_01695,1,7,7.0,0.14285714285714285,78006.88,50707.14,0.6500342307692307,0.2441848288381867,0.0,0.0,0.0,1.0,0.01791917020703013,0.04,1.5870459838240945,1.5250850226286976,3.1252755113635593,0.13090257023311416,5,train,-1,organic,,,0
UPI_01696,3,9,3.0,0.3333333333333333,236349.81,194122.49,0.8213355307222808,0.3074620315558757,0.0,0.0,0.2,0.8256354039247181,0.02334813940460623,0.0625,1.9390421799830753,1.7397055594197086,3.200282123636285,0.12611377655928718,32,train,-1,organic,,,0
UPI_01697,2,5,2.5,0.4,144204.16,70170.47,0.4866049963434031,0.32661299620324014,0.0,0.0,0.16666666666666666,0.5918730420561125,0.015492526441484456,0.05263157894736842,1.2962970070078714,1.2816813792319475,3.1669458515150732,0.13686313686313686,22,train,-1,organic,,,0
UPI_01698,2,7,3.5,0.2857142857142857,53983.81,163198.33,0.33078653450823653,0.25253121348554064,0.02857142857142857,0.0,0.125,0.8634382974722679,0.018232485900572658,0.09523809523809523,1.3848773609024587,1.0299244898296656,2.62523142954539,0.13686313686313686,22,train,-1,organic,,,0
UPI_01699,2,8,4.0,0.25,217630.0,117407.57,0.5394824825108643,0.30211816741421393,0.0,0.0,0.1111111111111111,0.8908142634380174,0.02093375774035038,0.07142857142857142,2.20229726654435,1.7259473437451245,3.1113853979797215,0.12436224489795919,8,train,-1,organic,,,0
UPI_01700,2,6,3.0,0.3333333333333333,688089.88,390695.98,0.5677978909093425,1.8260363451202992,0.0,0.375,0.0,0.7704627313257841,0.029890048212232626,0.05,1.3003057449493258,1.2582597737070174,5.000440818181695,0.1,3,train,6,layered_fanin,6,layered_fanin,1
UPI_01701,2,10,5.0,0.2,180482.58,128320.25,0.7109841390656789,0.3201468802735723,0.0,0.0,0.09090909090909091,0.7419324334274479,0.030796942508196104,0.046511627906976744,2.233370869197498,1.7922898296582004,3.9094355487602344,0.11376146788990826,15,train,-1,organic,,,0
UPI_01702,2,5,2.5,0.4,267272.83,109097.0,0.40818588578371046,0.3645704454198219,0.0,0.3333333333333333,0.16666666666666666,0.905762749272522,0.012073702407131534,0.0625,1.6820112736168842,1.571929684792035,2.6669017696969037,0.11512415349887133,11,train,-1,organic,,,0
UPI_01703,2,8,4.0,0.25,81828.87,71809.1,0.8775521053960527,0.3256312522258395,0.0,0.25,0.1111111111111111,0.5511820456442871,0.021718856065354616,0.034482758620689655,1.2424767104368655,1.2423792558975268,3.222506305050426,0.12661498708010335,14,train,-1,organic,,,0
